acdnt_year,관할,acdnt_month,acdnt_day,접수번호,dfk_dc,tmzon_div_1_dc,occrrnc_time_dc,legaldong_name,route_nm,acdnt_hdc,acdnt_mdc,acdnt_dc,lrg_violt_1_dc,wether_sttus_dc,road_stle_dc,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_dc,injury_dgree_1_hdc,injury_dgree_1_dc,acdnt_age_1_dc,sexdstn_div_1_dc,dmge_vhcle_asort_hdc,dmge_vhcle_asort_dc,injury_dgree_2_hdc,injury_dgree_2_dc,acdnt_age_2_dc,sexdstn_div_2_dc,bdy_injury_part_1_dc,bdy_injury_part_2_dc,rdse_sttus_dc,longitude,latitude
2021,중부,12월,11일,004745,토요일,주간,17시,대전광역시 중구,,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,보행자,보행자,부상,중상,41-50세,남,상해없음,좌측 발, 건조,127.41049315019788,36.323157413138325
2021,중부,12월,11일,004746,토요일,주간,17시,대전광역시 중구,,차대차,기타,차대차 - 기타,안전운전불이행,맑음,기타 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,기타, 건조,127.430555160896,36.32647040751733
2021,중부,12월,12일,004773,일요일,주간,08시,대전광역시 중구,오토바이거리,차대차,후진중충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,기타, 건조,127.43110389442866,36.32328827050564
2021,중부,12월,13일,004758,월요일,주간,08시,대전광역시 중구,태평로,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,보행자,보행자,부상,경상,51-60세,남,상해없음,기타, 건조,127.39407117071518,36.323261189127344
2021,중부,12월,13일,004761,월요일,주간,11시,대전광역시 중구,목중로,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,교차로 - 교차로부근,중상사고,0,1,0,0,원동기 자전거 이상,화물,상해없음,상해없음,31-40세,남,보행자,보행자,부상,중상,65세 이상,여,상해없음,기타, 건조,127.412005437464,36.33563591039331
2021,중부,12월,13일,004873,월요일,주간,14시,대전광역시 중구,일반국도32호선,차대차,측면충돌,차대차 - 충돌,안전거리미확보,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 허리, 건조,127.4094216429116,36.3248605263965
2021,중부,12월,13일,004772,월요일,주간,16시,대전광역시 중구,유등천동로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 교량,경상사고,0,0,3,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,기타, 건조,127.38571152413706,36.31065889020685
2021,중부,12월,14일,004785,화요일,주간,11시,대전광역시 중구,,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,보행자,보행자,부상,경상,51-60세,여,상해없음,좌측 발, 건조,127.39237468863158,36.325477474375134
2021,중부,12월,15일,004788,수요일,야간,00시,대전광역시 중구,유등천동로,차대차,기타,차대차 - 기타,신호위반,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,원동기 자전거 이상,승용,부상,경상,21-30세,여,상해없음,기타, 건조,127.39862515635488,36.33393942387755
2021,중부,12월,15일,004794,수요일,주간,12시,대전광역시 중구,계백로,차대차,측면충돌,차대차 - 충돌,중앙선침범,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,이륜,부상,경상,41-50세,남,상해없음,뒷면 허리, 건조,127.397921130743,36.31842323917173
2021,중부,12월,15일,004814,수요일,주간,13시,대전광역시 중구,대흥로,차대차,기타,차대차 - 기타,안전거리미확보,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,61-64세,여,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,뒷면 뒷목, 건조,127.42320549675256,36.32268843711256
2021,중부,12월,15일,004795,수요일,주간,14시,대전광역시 중구,대흥로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,상해없음,뒷면 뒷목, 건조,127.42890793464548,36.32458520991107
2021,중부,12월,15일,004800,수요일,주간,17시,대전광역시 중구,은어송로,차대차,측면충돌,차대차 - 충돌,중앙선침범,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,이륜,부상,경상,41-50세,남,상해없음,우측 하퇴부, 건조,127.45212813803712,36.3032210864511
2021,중부,12월,15일,004803,수요일,야간,18시,대전광역시 중구,대전천서로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,이륜,상해없음,상해없음,20세 이하,남,원동기 자전거 이상,승용,부상,경상,21-30세,여,상해없음,뒷면 뒷목, 건조,127.40714367110506,36.34798336403683
2021,중부,12월,16일,004809,목요일,주간,09시,대전광역시 중구,중교로,차대사람,횡단중,차대사람 - 횡단중,안전운전불이행,맑음,교차로 - 교차로횡단보도내,경상사고,0,0,1,0,원동기 자전거 이상,승합,기타,기타불명,21-30세,남,보행자,보행자,부상,경상,13-20세,여,상해없음,좌측 어깨, 건조,127.42371544031596,36.32529422952825
2021,중부,12월,16일,004816,목요일,야간,20시,대전광역시 중구,대종로,차대사람,횡단중,차대사람 - 횡단중,신호위반,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,보행자,보행자,부상,경상,21-30세,여,상해없음,뒷면 허리, 건조,127.42677746837474,36.32725249707198
2021,중부,12월,17일,004817,금요일,주간,08시,대전광역시 중구,문화로,차대사람,기타,차대사람 - 기타,기타,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,65세 이상,남,보행자,보행자,부상,경상,51-60세,여,상해없음,우측 팔, 건조,127.38918793952033,36.309967971833856
2021,중부,12월,17일,004854,금요일,주간,13시,대전광역시 중구,,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,승용,기타,기타불명,31-40세,여,상해없음,상해없음, 건조,127.4149926114374,36.33479963688252
2021,중부,12월,18일,004869,토요일,야간,20시,대전광역시 중구,대종로,차대사람,기타,차대사람 - 기타,안전운전불이행,눈,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,보행자,보행자,부상,경상,21-30세,남,상해없음,우측 발, 젖음/습기,127.42671049224217,36.32738768774476
2021,중부,12월,18일,004841,토요일,야간,21시,대전광역시 중구,옥계로,차대차,기타,차대차 - 기타,교차로운행방법위반,눈,교차로 - 교차로안,경상사고,0,0,4,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,기타, 젖음/습기,127.4354905095974,36.31334666358734
2021,중부,12월,18일,004842,토요일,야간,22시,대전광역시 중구,당디로,차대차,정면충돌,차대차 - 충돌,안전운전불이행,눈,교차로 - 교차로부근,경상사고,0,0,3,1,원동기 자전거 이상,승용,부상,부상신고,51-60세,남,원동기 자전거 이상,승용,부상,경상,41-50세,여,기타,기타, 서리/결빙,127.39174451360265,36.313892043087264
2021,중부,12월,18일,004845,토요일,야간,22시,대전광역시 중구,문화로,차대차,정면충돌,차대차 - 충돌,기타,눈,단일로 - 고가도로위,중상사고,0,1,3,0,원동기 자전거 이상,승용,부상,경상,41-50세,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,기타,기타, 서리/결빙,127.40211588670736,36.31363052110114
2021,중부,12월,18일,004903,토요일,야간,22시,대전광역시 중구,문화로,차대차,기타,차대차 - 기타,안전운전불이행,눈,단일로 - 고가도로위,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,여,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,기타, 서리/결빙,127.4020712605098,36.31368457735458
2021,중부,12월,19일,004847,일요일,야간,04시,대전광역시 중구,테미11길,차대차,기타,차대차 - 기타,안전운전불이행,눈,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,기타,기타불명,51-60세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,뒷면 뒷목, 젖음/습기,127.420844075202,36.32223612394132
2021,중부,12월,19일,004852,일요일,주간,14시,대전광역시 중구,대흥로,차대차,기타,차대차 - 기타,신호위반,맑음,교차로 - 교차로부근,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,기타, 건조,127.41711101638876,36.32305399997262
2021,중부,12월,20일,004859,월요일,주간,14시,대전광역시 중구,,차대사람,기타,차대사람 - 기타,신호위반,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,보행자,보행자,부상,경상,41-50세,여,상해없음,좌측 발, 건조,127.42712259717078,36.32753218688595
2021,중부,12월,21일,004874,화요일,주간,15시,대전광역시 중구,,차대사람,차도통행중,차대사람 - 차도통행중,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,화물,상해없음,상해없음,65세 이상,남,보행자,보행자,부상,경상,31-40세,여,상해없음,뒷면 뒷목, 건조,127.40526304519555,36.308854857014445
2021,중부,12월,21일,004878,화요일,야간,20시,대전광역시 중구,대전천서로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,기타 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승용,부상,경상,65세 이상,남,상해없음,뒷면 뒷목, 건조,127.43556212798823,36.32107295472972
2021,중부,12월,22일,004883,수요일,주간,11시,대전광역시 중구,일반국도4호선,차대차,측면충돌,차대차 - 충돌,신호위반,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,여,원동기 자전거 이상,승용,부상,경상,41-50세,여,상해없음,뒷면 허리, 건조,127.42608497337176,36.31727196141986
2021,중부,12월,22일,004886,수요일,주간,13시,대전광역시 중구,대전천서로,차대차,측면충돌,차대차 - 충돌,안전거리미확보,맑음,교차로 - 교차로부근,경상사고,0,0,2,0,원동기 자전거 이상,화물,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,뒷면 허리, 건조,127.4109688826787,36.34566931282413
2021,중부,12월,22일,004890,수요일,주간,15시,대전광역시 중구,태평로,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,이륜,부상,경상,21-30세,여,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,여,뒷면 허리,상해없음, 건조,127.39428141293892,36.32432519847378
2021,중부,12월,22일,004895,수요일,주간,17시,대전광역시 중구,,차대사람,길가장자리구역통행중,차대사람 - 길가장자리구역통행중,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,보행자,보행자,부상,경상,21-30세,여,상해없음,좌측 팔, 건조,127.42716627428436,36.328487850895385
2021,중부,12월,22일,004898,수요일,야간,18시,대전광역시 중구,,차대사람,차도통행중,차대사람 - 차도통행중,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,보행자,보행자,부상,경상,65세 이상,남,상해없음,뒷면 뒷목, 건조,127.42979936802514,36.31200916744655
2021,중부,12월,23일,004911,목요일,야간,18시,대전광역시 중구,유등천동로,차대사람,기타,차대사람 - 기타,보행자보호의무위반,흐림,단일로 - 기타,중상사고,0,1,0,0,원동기 자전거 이상,화물,상해없음,상해없음,41-50세,남,보행자,보행자,부상,중상,61-64세,남,상해없음,기타, 건조,127.40144131962458,36.33624071513821
2021,중부,12월,24일,004925,금요일,야간,18시,대전광역시 중구,,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,교차로 - 교차로부근,중상사고,0,1,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,보행자,보행자,부상,중상,51-60세,여,상해없음,기타, 건조,127.40520760858284,36.31784323435026
2021,중부,12월,24일,004927,금요일,야간,19시,대전광역시 중구,,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,20세 이하,남,원동기 자전거 이상,승용,부상,경상,65세 이상,남,상해없음,뒷면 뒷목, 건조,127.42758848487092,36.32975928522458
2021,중부,12월,24일,004930,금요일,야간,21시,대전광역시 중구,,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,이륜,기타,기타불명,20세 이하,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,기타, 건조,127.4076355127894,36.3278522883634
2021,중부,12월,25일,000018,토요일,주간,12시,대전광역시 중구,보문산로,차대차,기타,차대차 - 기타,교차로운행방법위반,맑음,교차로 - 교차로안,경상사고,0,0,2,0,원동기 자전거 이상,화물,상해없음,상해없음,61-64세,남,원동기 자전거 이상,화물,부상,경상,61-64세,남,상해없음,뒷면 뒷목, 건조,127.4156169837072,36.31377604545542
2021,중부,12월,25일,004934,토요일,주간,14시,대전광역시 중구,문창로,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,보행자,보행자,부상,경상,51-60세,남,상해없음,기타, 건조,127.43660377669192,36.31420372870949
2021,중부,12월,25일,004935,토요일,주간,14시,대전광역시 중구,테미길,차대차,측면충돌,차대차 - 충돌,교차로운행방법위반,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,기타, 건조,127.42296042287948,36.322661233049175
2021,중부,12월,26일,004936,일요일,야간,00시,대전광역시 중구,당디로,차대차,측면충돌,차대차 - 충돌,기타,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,자전거,자전거,부상,경상,65세 이상,남,상해없음,뒷면 뒷목, 건조,127.3912078302665,36.315315999290746
2021,중부,12월,26일,004940,일요일,주간,13시,대전광역시 중구,일반국도4호선,차대차,측면충돌,차대차 - 충돌,신호위반,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,승합,상해없음,상해없음,51-60세,남,원동기 자전거 이상,원동기,부상,중상,21-30세,남,상해없음,좌측 어깨, 건조,127.40553855223348,36.32054813398405
2021,중부,12월,26일,004995,일요일,주간,17시,대전광역시 중구,보문산로,차대차,기타,차대차 - 기타,안전거리미확보,맑음,교차로 - 교차로횡단보도내,경상사고,0,0,2,1,원동기 자전거 이상,승용,부상,부상신고,51-60세,남,원동기 자전거 이상,승용,부상,경상,65세 이상,남,기타,기타, 건조,127.41757297996013,36.31813187955087
2021,중부,12월,27일,004953,월요일,주간,12시,대전광역시 중구,대흥로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,승용,부상,경상,31-40세,여,상해없음,뒷면 뒷목, 건조,127.421455728248,36.3233273974196
2021,중부,12월,27일,004950,월요일,주간,13시,대전광역시 중구,,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,보행자,보행자,부상,중상,51-60세,남,상해없음,뒷면 머리, 건조,127.44247844001367,36.30872529226511
2021,중부,12월,28일,004972,화요일,주간,13시,대전광역시 중구,상평3길,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,자전거,자전거,부상,경상,13-20세,남,상해없음,좌측 발, 건조,127.3942241902605,36.31720293795347
2021,중부,12월,29일,004980,수요일,주간,13시,대전광역시 중구,대종로,차대사람,기타,차대사람 - 기타,기타,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,41-50세,남,보행자,보행자,부상,경상,65세 이상,여,상해없음,기타, 건조,127.4127255338522,36.33938685799484
2021,중부,12월,29일,004988,수요일,주간,14시,대전광역시 중구,계백로1615번길,차대사람,횡단중,차대사람 - 횡단중,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,화물,상해없음,상해없음,65세 이상,남,보행자,보행자,부상,경상,12세 이하,여,상해없음,기타, 건조,127.39940190089362,36.31911868482656
2021,중부,12월,30일,004990,목요일,주간,08시,대전광역시 중구,,차대차,측면충돌,차대차 - 충돌,교차로운행방법위반,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,원동기 자전거 이상,승용,부상,경상,31-40세,여,상해없음,기타, 건조,127.43727340256862,36.31265342116534
2021,중부,12월,30일,004991,목요일,주간,10시,대전광역시 중구,,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,원동기 자전거 이상,이륜,부상,경상,65세 이상,남,상해없음,뒷면 허리, 건조,127.39045478402782,36.31212383667879
2021,중부,12월,30일,004993,목요일,주간,14시,대전광역시 중구,보문로,차대차,측면충돌,차대차 - 충돌,기타,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,원동기 자전거 이상,이륜,부상,경상,21-30세,남,상해없음,뒷면 뒷목, 건조,127.4187945115621,36.332629559983495
2021,중부,12월,30일,000031,목요일,주간,17시,대전광역시 중구,옥계로,차대차,기타,차대차 - 기타,안전거리미확보,눈,단일로 - 기타,경상사고,0,0,1,0,기타,기타불명,기타,기타불명,기타불명,기타불명,원동기 자전거 이상,승합,상해없음,상해없음,31-40세,남,상해없음,상해없음, 젖음/습기,127.4357139012366,36.31261653083548
2021,중부,12월,30일,004997,목요일,야간,20시,대전광역시 중구,일반국도4호선,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,2,0,원동기 자전거 이상,화물,부상,경상,61-64세,남,원동기 자전거 이상,승용,부상,경상,65세 이상,여,기타,기타, 건조,127.39152863832116,36.31693907403614
2021,중부,12월,30일,004998,목요일,야간,22시,대전광역시 중구,산성로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승합,부상,경상,51-60세,남,상해없음,기타, 건조,127.3920666636415,36.30646358597066
2021,중부,12월,31일,005007,금요일,야간,18시,대전광역시 중구,동서로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,뒷면 뒷목, 건조,127.39779902821148,36.32661818181716
2021,중부,12월,31일,005008,금요일,야간,18시,대전광역시 중구,일반국도4호선,차대차,측면충돌,차대차 - 충돌,기타,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,상해없음,뒷면 뒷목, 건조,127.41779574772588,36.31816809479517
2021,중부,12월,31일,005009,금요일,야간,19시,대전광역시 중구,대흥로,차대차,추돌,차대차 - 추돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,20세 이하,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,뒷면 뒷목, 건조,127.42482038634782,36.32325743732364
2022,중부,01월,03일,000013,월요일,야간,01시,대전광역시 중구,지방도635호선,차대차,기타,차대차 - 기타,안전운전불이행,흐림,교차로 - 교차로부근,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,남,원동기 자전거 이상,승합,기타,기타불명,65세 이상,남,상해없음,상해없음, 젖음/습기,127.3887290967012,36.31147312917977
2022,중부,01월,03일,000023,월요일,주간,13시,대전광역시 중구,일반국도4호선,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로부근,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,남,원동기 자전거 이상,화물,부상,경상,21-30세,남,상해없음,뒷면 뒷목, 건조,127.3911054899504,36.31681247286741
2022,중부,01월,03일,000019,월요일,주간,15시,대전광역시 중구,중앙로,차대차,기타,차대차 - 기타,신호위반,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,20세 이하,남,자전거,자전거,부상,경상,13-20세,남,상해없음,우측 하퇴부, 건조,127.42217579805654,36.32744792937272
2022,중부,01월,03일,000025,월요일,야간,21시,대전광역시 중구,상평3길,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,61-64세,남,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,기타, 건조,127.39424640965473,36.31724803491681
2022,중부,01월,04일,000040,화요일,주간,16시,대전광역시 중구,계룡로918번길,차대사람,차도통행중,차대사람 - 차도통행중,안전운전불이행,맑음,교차로 - 교차로안,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,여,보행자,보행자,부상,중상,12세 이하,여,상해없음,우측 발, 건조,127.41241316407294,36.31979607036356
2022,중부,01월,04일,000105,화요일,야간,19시,대전광역시 중구,유천로,차대차,추돌,차대차 - 추돌,기타,맑음,교차로 - 교차로안,경상사고,0,0,2,0,원동기 자전거 이상,승용,상해없음,상해없음,31-40세,남,원동기 자전거 이상,승용,부상,경상,65세 이상,남,상해없음,뒷면 허리, 건조,127.39490380446696,36.32545267849495
2022,중부,01월,04일,000041,화요일,야간,21시,대전광역시 중구,,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,보행자,보행자,부상,경상,13-20세,남,상해없음,좌측 발, 건조,127.42458328046864,36.32652088144357
2022,중부,01월,05일,000070,수요일,주간,08시,대전광역시 중구,,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 허리, 건조,127.40511768308892,36.327697053615154
2022,중부,01월,05일,000051,수요일,야간,19시,대전광역시 중구,선화4길,차대차,기타,차대차 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,뒷면 등, 건조,127.4171329653984,36.333890580925335
2022,중부,01월,05일,000053,수요일,야간,20시,대전광역시 중구,,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,기타 - 기타,중상사고,0,1,0,0,원동기 자전거 이상,승용,상해없음,상해없음,51-60세,여,보행자,보행자,부상,중상,41-50세,남,상해없음,우측 팔, 건조,127.39284489801278,36.315678096454846
2022,중부,01월,05일,000054,수요일,야간,21시,대전광역시 중구,동서로,차대차,기타,차대차 - 기타,신호위반,맑음,교차로 - 교차로안,경상사고,0,0,2,1,개인형이동수단(PM),개인형이동수단(PM),부상,부상신고,41-50세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,기타,기타, 건조,127.4132545574422,36.3346180793337
2022,중부,01월,07일,000084,금요일,주간,09시,대전광역시 중구,대전천서로,차대차,기타,차대차 - 기타,신호위반,맑음,기타 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,41-50세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,상해없음,기타, 건조,127.41048911454264,36.34616480246943
2022,중부,01월,07일,000094,금요일,야간,18시,대전광역시 중구,일반국도32호선,차대차,측면충돌,차대차 - 충돌,안전운전불이행,맑음,교차로 - 교차로안,중상사고,0,1,1,0,원동기 자전거 이상,승용,부상,중상,51-60세,남,원동기 자전거 이상,승용,부상,경상,41-50세,남,뒷면 뒷목,뒷면 뒷목, 건조,127.41166321920063,36.322923881770926
2022,중부,01월,08일,000077,토요일,주간,09시,대전광역시 중구,일반국도4호선,차대사람,기타,차대사람 - 기타,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,화물,기타,기타불명,65세 이상,남,보행자,보행자,부상,경상,65세 이상,여,상해없음,기타, 건조,127.42988266244404,36.31850936766089
2022,중부,01월,08일,000131,토요일,주간,13시,대전광역시 중구,산서로,차대차,후진중충돌,차대차 - 충돌,안전운전불이행,맑음,단일로 - 기타,경상사고,0,0,2,0,원동기 자전거 이상,승용,부상,경상,51-60세,남,원동기 자전거 이상,승용,부상,경상,51-60세,남,뒷면 뒷목,뒷면 뒷목, 건조,127.3852209727673,36.2957468142038
2022,중부,01월,08일,000085,토요일,야간,18시,대전광역시 중구,대종로,차대차,기타,차대차 - 기타,안전운전불이행,맑음,교차로 - 교차로안,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,21-30세,여,원동기 자전거 이상,승용,부상,경상,41-50세,남,상해없음,우측 손, 건조,127.4156704378756,36.33654009596596
2022,중부,01월,10일,000096,월요일,주간,11시,대전광역시 중구,,차대차,측면충돌,차대차 - 충돌,기타,맑음,교차로 - 교차로안,경상사고,0,0,2,0,원동기 자전거 이상,원동기,부상,경상,31-40세,남,원동기 자전거 이상,승용,부상,경상,51-60세,여,뒷면 뒷목,뒷면 뒷목, 건조,127.40255587329656,36.318129596912485
2022,중부,01월,10일,000097,월요일,주간,12시,대전광역시 중구,,차대차,기타,차대차 - 기타,기타,맑음,교차로 - 교차로안,경상사고,0,0,1,1,원동기 자전거 이상,승용,부상,부상신고,51-60세,남,원동기 자전거 이상,승용,부상,경상,31-40세,남,기타,기타, 건조,127.43399140270972,36.32093686581396
2022,중부,01월,10일,000106,월요일,주간,16시,대전광역시 중구,대흥로,차대차,측면충돌,차대차 - 충돌,안전거리미확보,맑음,단일로 - 기타,경상사고,0,0,1,0,원동기 자전거 이상,승용,상해없음,상해없음,65세 이상,여,원동기 자전거 이상,승용,부상,경상,21-30세,남,상해없음,기타, 건조,127.42136646421744,36.32346257053645
